,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1661,Williamsburg,40.70714439344251,-73.95811529220927,Northerly,40.710535802393785,-73.9581638123791,Coffee Shop
1662,Williamsburg,40.70714439344251,-73.95811529220927,Zeff's Pizzeria,40.709736582526126,-73.95479293399809,Pizza Place
1663,Williamsburg,40.70714439344251,-73.95811529220927,Blue Collar,40.71135771797886,-73.95771847756468,Burger Joint
1664,Williamsburg,40.70714439344251,-73.95811529220927,Doggie Styles,40.71123246352236,-73.9594826976129,Pet Store
1665,Williamsburg,40.70714439344251,-73.95811529220927,Gottlieb's Restaurant,40.70764197787768,-73.96123691979123,Diner
1666,Williamsburg,40.70714439344251,-73.95811529220927,Williamsburg Bagel,40.707295,-73.961011,Bagel Shop
1667,Williamsburg,40.70714439344251,-73.95811529220927,Kabob Shack,40.71073,-73.958244,Middle Eastern Restaurant
1668,Williamsburg,40.70714439344251,-73.95811529220927,To Spiti,40.71145222603289,-73.95763719293313,Greek Restaurant
1669,Williamsburg,40.70714439344251,-73.95811529220927,Rumney Guggenheim Gallery,40.71016949490086,-73.96237820796476,Art Gallery
1670,Williamsburg,40.70714439344251,-73.95811529220927,Continental Army Plaza,40.71064516221164,-73.96035780155312,Park
1671,Williamsburg,40.70714439344251,-73.95811529220927,Panini,40.70646,-73.960411,Café
1672,Williamsburg,40.70714439344251,-73.95811529220927,Brooklyn Industries,40.709751,-73.962264,Clothing Store
1673,Williamsburg,40.70714439344251,-73.95811529220927,Aden Gourmet Deli,40.71139642138463,-73.9596736600434,Deli / Bodega
1674,Bushwick,40.69811611017901,-73.92525797487045,Kichin,40.69770571883561,-73.92702341079712,Korean Restaurant
1675,Bushwick,40.69811611017901,-73.92525797487045,Mood Ring,40.69788785520163,-73.92695542153872,Bar
1676,Bushwick,40.69811611017901,-73.92525797487045,Maite,40.699091138836756,-73.92683757307063,Latin American Restaurant
